lat,lng,city,state,date,year,month
44.2988329,-77.905311,Bolton (Canada),ON,2016-01-11T20:30:00.000Z,2016,1
43.5902277,-80.1290043,Milton (Canada),ON,2014-06-14T23:15:00.000Z,2014,6
44.78423505,-79.2306711927282,Black River (Canada),ON,1997-03-12T21:00:00.000Z,1997,3
44.6668875,-79.4790482,Warminster (Canada),ON,2013-06-08T22:45:00.000Z,2013,6
43.76012025,-77.683160251767,Ontario (Canada),ON,2007-02-25T14:00:00.000Z,2007,2
45.5500786,-74.8029144,Caledonia (Canada),ON,2003-12-04T11:00:00.000Z,2003,12
44.2485153,-76.9503387,Napanee (Canada),ON,2015-09-24T20:00:00.000Z,2015,9
44.3114259,-78.8004253,Little Britain (Canada),ON,1999-01-21T06:00:00.000Z,1999,1
43.3313677,-79.895493,Waterdown (Canada),ON,2013-12-25T20:00:00.000Z,2013,12
44.8099997,-76.4121203,Douglas (Canada),ON,1977-07-15T23:00:00.000Z,1977,7
44.2485153,-76.9503387,Napanee (Canada),ON,2011-12-20T14:27:00.000Z,2011,12
44.452163,-78.7462681,Long Beach (Canada),ON,2008-09-10T16:30:00.000Z,2008,9
42.3970242,-82.1796228,Chatham (Canada),ON,2010-12-27T17:45:00.000Z,2010,12
45.5918513,-74.6007603,Hawkesbury (Canada),ON,2013-10-14T16:00:00.000Z,2013,10
43.7463059,-79.435487,Newbury (Canada),ON,2004-03-01T22:00:00.000Z,2004,3
44.692686,-79.8696737,Penetanguishene (Canada),ON,2012-12-25T23:00:00.000Z,2012,12
43.3811896,-81.0031783,Enterprise (Canada),ON,2004-08-31T21:00:00.000Z,2004,8
45.1403085,-76.1460108,Carleton Place (Canada),ON,2012-12-25T20:30:00.000Z,2012,12
44.692686,-79.8696737,Penetanguishene (Canada),ON,2011-11-21T02:34:00.000Z,2011,11
44.9856736,-78.0683614,North Bay (Canada),ON,1985-08-28T02:30:00.000Z,1985,8
43.2255489,-81.874131,Port Franks (Canada),ON,2015-10-10T22:10:00.000Z,2015,10
44.2600304,-76.5059923457835,Kingston (Canada),ON,2014-07-04T10:46:00.000Z,2014,7
44.54948445,-78.2614398166359,Kawartha Lakes (Canada),ON,2007-08-15T06:30:00.000Z,2007,8
44.9856736,-78.0683614,North Bay (Canada),ON,2012-12-05T00:00:00.000Z,2012,12
42.7777214,-81.18265269999999,St. Thomas (Canada),ON,2016-10-30T20:00:00.000Z,2016,10
44.9524095,-78.6947177,Minden (Canada),ON,1997-08-02T22:15:00.000Z,1997,8
45.1403085,-76.1460108,Carleton Place (Canada),ON,2001-07-15T23:39:00.000Z,2001,7
44.5235232,-80.0185295,Willow Beach (Canada),ON,2013-06-29T21:00:00.000Z,2013,6
44.8099997,-76.4121203,Douglas (Canada),ON,1977-07-15T23:30:00.000Z,1977,7
44.47569445,-80.0824153606281,Wasaga Beach (Canada),ON,1998-10-02T14:00:00.000Z,1998,10
44.47569445,-80.0824153606281,Wasaga Beach (Canada),ON,2015-07-04T22:00:00.000Z,2015,7
44.9856736,-78.0683614,North Bay (Canada),ON,2006-07-24T01:30:00.000Z,2006,7
42.8280761,-80.939463,Omemee (Canada),ON,2004-08-29T19:35:00.000Z,2004,8
44.2485153,-76.9503387,Napanee (Canada),ON,2013-10-19T23:30:00.000Z,2013,10
44.9856736,-78.0683614,North Bay (Canada),ON,2008-08-08T22:00:00.000Z,2008,8
42.8885911,-82.4533013,Corunna (Canada),ON,2007-06-18T08:45:00.000Z,2007,6
43.3644043,-80.3125712,Cambridge (Galt) (Canada),ON,1976-11-15T20:00:00.000Z,1976,11
43.6183234,-79.4952839,Newcastle (Canada),ON,2001-05-10T23:00:00.000Z,2001,5
42.8740386,-81.2585507,London (Hwy 401) (Canada),ON,1973-06-30T21:00:00.000Z,1973,6
43.76012025,-77.683160251767,Ontario (Canada),ON,2006-07-30T23:30:00.000Z,2006,7
44.1833,-79.8370971,Alliston (Canada),ON,2014-08-27T20:45:00.000Z,2014,8
44.8433048,-75.5463672,Spencerville (Canada),ON,1997-03-20T20:00:00.000Z,1997,3
44.8168103,-76.1581198,Kingston (north of) (Canada),ON,1988-08-15T20:00:00.000Z,1988,8
42.051577,-82.5989233,Leamington (Canada),ON,2002-01-11T20:00:00.000Z,2002,1
44.9856736,-78.0683614,North Bay (Canada),ON,1973-06-06T22:00:00.000Z,1973,6
44.9856736,-78.0683614,North Bay (Canada),ON,2003-08-06T00:32:00.000Z,2003,8
44.5362884,-78.3533936,Buckhorn Lake (Canada),ON,1983-11-14T18:30:00.000Z,1983,11
44.9485495,-75.9704786,Rosedale (Canada),ON,1969-09-03T20:00:00.000Z,1969,9
45.3445759,-75.7630108,Nepean (Canada),ON,1987-11-09T19:50:00.000Z,1987,11
43.3824265,-80.9708962839301,Bedford (Canada),ON,1960-07-17T22:00:00.000Z,1960,7
43.7072895,-80.3744335,Fergus (Canada),ON,1990-10-05T22:00:00.000Z,1990,10
42.6087264,-82.5181350214254,Walpole Island (Canada),ON,2016-01-03T21:00:00.000Z,2016,1
44.4082794,-76.6021692,Sydenham (Canada),ON,2013-08-06T22:40:00.000Z,2013,8
43.7072895,-80.3744335,Fergus/Guelph (Canada),ON,2006-12-16T06:30:00.000Z,2006,12
42.988097,-81.2460294,London (Canada),ON,2013-07-10T22:00:00.000Z,2013,7
45.2731133,-75.7517284,Ottawa (Canada),ON,2015-09-21T19:30:00.000Z,2015,9
42.1726177,-82.8225981,Essex (Canada),ON,2010-08-15T11:00:00.000Z,2010,8
43.9189239,-79.1062298,Toronto/Pickering (Canada),ON,2009-08-14T06:05:00.000Z,2009,8
42.3970242,-82.1796228,Chatham (Canada),ON,2004-12-14T17:00:00.000Z,2004,12
42.9658012,-81.5916976,Strathroy (east of) (Canada),ON,2000-05-14T11:25:00.000Z,2000,5
44.1504618,-77.1452343,Prince Edward County (Canada),ON,2013-11-12T01:15:00.000Z,2013,11
42.7869606,-80.2001952,Port Dover (Canada),ON,2013-08-17T21:24:00.000Z,2013,8
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2016-06-17T22:40:00.000Z,2016,6
44.1948917,-77.0496199,Deseronto (Canada),ON,1990-01-15T22:00:00.000Z,1990,1
42.3970242,-82.1796228,Chatham (Canada),ON,2005-11-03T22:30:00.000Z,2005,11
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2015-10-06T20:20:00.000Z,2015,10
43.7935251,-79.3161605,Aurora (Canada),ON,2010-11-14T19:34:00.000Z,2010,11
43.5534982,-80.2516633,Havelock (Canada),ON,2014-10-12T21:30:00.000Z,2014,10
44.8413939,-79.4473982,Lion's Head (Canada),ON,2005-06-23T23:00:00.000Z,2005,6
44.383296,-77.9712779160078,Norwood (Canada),ON,2012-09-22T00:40:00.000Z,2012,9
44.9856736,-78.0683614,North Bay (Canada),ON,2001-01-05T16:20:00.000Z,2001,1
42.1726177,-82.8225981,Essex (Canada),ON,2010-08-12T09:00:00.000Z,2010,8
44.5235232,-80.0185295,Willow Beach (Canada),ON,2012-08-19T21:05:00.000Z,2012,8
43.7072895,-80.3744335,Fergus (Canada),ON,2001-07-08T23:00:00.000Z,2001,7
43.1314966,-80.74716509999999,Woodstock (Canada),ON,2016-10-28T06:00:00.000Z,2016,10
44.2415629,-78.1620567,Keene (Canada),ON,2006-05-21T13:00:00.000Z,2006,5
44.4309875,-78.3966746,Listowel (Canada),ON,2009-08-02T23:00:00.000Z,2009,8
43.8650246,-78.9382383,Whitby (Canada),ON,2015-09-06T22:00:00.000Z,2015,9
43.5136705,-79.8828164,Milton,ON,2008-04-25T00:00:00.000Z,2008,4
44.47569445,-80.0824153606281,Wasaga Beach (Canada),ON,2013-04-14T20:30:00.000Z,2013,4
43.8595029,-79.5068521,Maple (Canada),ON,2011-06-14T01:20:00.000Z,2011,6
43.3645357,-80.9757722,Stratford (Canada),ON,2003-08-08T00:00:00.000Z,2003,8
44.9856736,-78.0683614,North Bay (Canada),ON,2008-11-14T02:20:00.000Z,2008,11
44.9856736,-78.0683614,North Bay (Canada),ON,2007-04-03T13:00:00.000Z,2007,4
42.9211897,-78.956133,Fort Erie (Canada),ON,2014-03-27T06:00:00.000Z,2014,3
43.3645357,-80.9757722,Stratford (Canada),ON,2003-12-28T19:30:00.000Z,2003,12
44.9856736,-78.0683614,North Bay (Canada),ON,2001-08-04T14:00:00.000Z,2001,8
44.8168103,-76.1581198,Kingston (North of) (Canada),ON,2000-12-20T20:38:00.000Z,2000,12
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2014-08-02T17:50:00.000Z,2014,8
44.47569445,-80.0824153606281,Wasaga Beach (Canada),ON,1999-08-20T00:00:00.000Z,1999,8
42.8736603,-81.5687279,Falconbridge (Canada),ON,1961-07-15T06:30:00.000Z,1961,7
43.50984295,-80.5306305,Carlisle (Canada),ON,1996-08-23T01:00:00.000Z,1996,8
43.9194098,-80.0988237,Orangeville (Canada),ON,1999-12-16T22:00:00.000Z,1999,12
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2007-06-03T21:00:00.000Z,2007,6
43.0895577,-79.0849436,Niagara Falls (Canada),ON,2016-09-22T08:45:00.000Z,2016,9
44.005493,-79.5734085,Kettleby (Canada),ON,2002-10-05T22:00:00.000Z,2002,10
43.9722438,-78.6117017,Orono (Canada),ON,2016-06-10T22:53:00.000Z,2016,6
42.3970242,-82.1796228,Chatham (Canada),ON,2011-06-01T14:00:00.000Z,2011,6
42.1726177,-82.8225981,Essex (Canada),ON,2010-06-20T11:00:00.000Z,2010,6
44.8168103,-76.1581198,Kingston (northeast of) (Canada),ON,2003-07-24T23:10:00.000Z,2003,7
44.65750415,-78.8036211264519,Coboconk (Canada),ON,2013-05-19T22:45:00.000Z,2013,5
43.9862072,-77.2381816,Bloomfield (Canada),ON,2002-08-03T02:25:00.000Z,2002,8
43.575633,-79.7868273,Dunrobin (Canada),ON,2013-10-28T06:20:00.000Z,2013,10
44.426161,-76.3996423,Nobel (Canada),ON,2004-10-10T09:45:00.000Z,2004,10
43.906272,-78.6776874,Bowmanville (Canada),ON,2014-08-15T22:25:00.000Z,2014,8
42.9039269,-81.4455103,Mount Brydges (Canada),ON,2010-11-02T01:00:00.000Z,2010,11
43.5414545,-80.3183535,Elmira (Canada),ON,2012-07-12T17:50:00.000Z,2012,7
44.1648915,-78.8040415,Nestleton (Canada),ON,1996-09-27T04:20:00.000Z,1996,9
42.3189421,-82.8863047,Tecumseh (Canada),ON,2012-08-24T21:30:00.000Z,2012,8
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2014-09-01T18:25:00.000Z,2014,9
44.6794247,-79.3105775,Orillia (Canada),ON,2007-07-29T08:37:00.000Z,2007,7
43.4798639,-80.504122,Meaford (Canada),ON,2011-08-18T21:00:00.000Z,2011,8
44.1833,-79.8370971,Alliston (Canada),ON,2013-06-15T22:15:00.000Z,2013,6
42.9037317,-79.6170804,Dunnville (Canada),ON,2013-06-29T22:20:00.000Z,2013,6
42.7869606,-80.2001952,Port Dover (Canada),ON,2012-05-20T22:26:00.000Z,2012,5
43.85905115,-79.0589058095367,Pickering (Canada,ON,2016-05-13T13:00:00.000Z,2016,5
43.8953767,-79.4455753,Naughton (Canada),ON,2013-04-22T05:25:00.000Z,2013,4
42.9326725,-80.5626695,Otterville (Canada),ON,2004-06-04T01:00:00.000Z,2004,6
44.1033103,-77.5758928,Trenton (Canada),ON,2001-04-11T07:40:00.000Z,2001,4
43.9877279,-77.1383746520964,Picton (Canada),ON,2009-01-26T20:30:00.000Z,2009,1
45.4009547,-75.6514303,Ontario (Eastern) (Canada),ON,2004-05-04T22:00:00.000Z,2004,5
43.9638623,-78.1689388,Cobourg (Canada),ON,2014-12-26T20:30:00.000Z,2014,12
44.5840953,-78.8459403,Balsam Lake (Canada),ON,2013-08-25T00:30:00.000Z,2013,8
42.2643357,-82.4214885,Tilbury (Canada),ON,2003-08-27T22:07:00.000Z,2003,8
44.8433048,-75.5463672,Spencerville (Canada),ON,2012-12-29T00:50:00.000Z,2012,12
43.8490296,-79.0209588,Ajax (Canada),ON,2015-06-04T02:20:00.000Z,2015,6
42.9234366,-80.7465882,Tillsonburg (Canada),ON,2015-10-13T10:34:00.000Z,2015,10
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2014-07-13T22:30:00.000Z,2014,7
